taxid,name,rank
2016517,Francisella opportunistica,species
1813600,Candidatus Tenderia,genus
1748243,Candidatus Tenderia electrophaga,species
1248725,Helicobacter pylori OK113,genome
60892,Desulfobacca,genus
60893,Desulfobacca acetoxidans,species
880072,Desulfobacca acetoxidans DSM 11109,genome
421000,Sulfitobacter donghicola,species
614,Serratia liquefaciens,species
1346614,Serratia liquefaciens ATCC 27592,genome
158627,Pseudomonas graminis,species
53318,Desulfocapsa,genus
65555,Desulfocapsa sulfexigens,species
1167006,Desulfocapsa sulfexigens DSM 10523,genome
1660073,Campylobacter sp. RM6137,species
1114970,Pseudomonas fluorescens F113,genome
1649479,Permianibacter,genus
1510150,Permianibacter aggregans,species
470933,Pantoea eucalypti,species
200451,Pseudomonas poae,species
1282356,Pseudomonas poae RE*1-1-14,genome
148813,Sulfuricurvum kujiense,species
709032,Sulfuricurvum kujiense DSM 16994,genome
391165,Granulibacter bethesdensis CGDNIH1,genome
2100422,Idiomarina sp. OT37-5b,species
585538,Helicobacter pylori 83,genome
1335307,Burkholderia pseudomallei MSHR305,genome
729,Haemophilus parainfluenzae,species
862965,Haemophilus parainfluenzae T3T1,genome
285,Comamonas testosteroni,species
1392005,Comamonas testosteroni TK102,genome
29486,Yersinia ruckeri,species
1267766,Altererythrobacter atlanticus,species
522485,Campylobacter avium,species
522484,Campylobacter avium LMG 24591,genome
271098,Shewanella halifaxensis,species
458817,Shewanella halifaxensis HAW-EB4,genome
1134435,Thauera humireducens,species
573570,Francisella uliginis,species
504832,Oligotropha carboxidovorans OM5 (Mississippi),genome
1051,Ectothiorhodospira,genus
1442136,Ectothiorhodospira sp. BSL-9,species
219572,Pseudomonas antarctica,species
436357,Thalassococcus,genus
2017482,Thalassococcus sp. S3,species
152053,Starkeya,genus
2709380,Starkeya sp. ORNL1,species
186490,Candidatus Baumannia cicadellinicola,species
158876,Yokenella,genus
158877,Yokenella regensburgei,species
1590041,Aquitalea sp. USM4,species
186931,Thioalkalivibrio nitratireducens,species
1255043,Thioalkalivibrio nitratireducens DSM 14787,genome
1183380,Campylobacter coli RM5611,genome
1240980,Campylobacter fetus subsp. fetus 04/554,genome
550538,Salmonella enterica subsp. enterica serovar Gallinarum 287/91,genome
1261127,Citrobacter amalonaticus Y19,genome
1905730,Pectobacterium parmentieri,species
2746,Halomonas elongata,species
768066,Halomonas elongata DSM 2581,genome
1199245,secondary endosymbiont of Ctenarytaina eucalypti,species
2500532,Paracoccus sp. Arc7-R13,species
1001585,Pseudomonas mendocina NK-01,genome
1484693,Rhodoferax saidenbachensis,species
359370,Microbulbifer sp. A4B17,species
1249667,Burkholderia thailandensis USAMRU Malaysia #20,genome
177416,Francisella tularensis subsp. tularensis SCHU S4,genome
296,Pseudomonas fragi,species
343,Xanthomonas translucens,species
487909,Xanthomonas translucens pv. undulosa strain Xtu 4699,genome
135615,Cardiobacteriales,order
868,Cardiobacteriaceae,family
2717,Cardiobacterium,genus
2718,Cardiobacterium hominis,species
445709,Pandoraea thiooxydans,species
133539,Nitrosococcus halophilus,species
472759,Nitrosococcus halophilus Nc 4,genome
83406,gamma proteobacterium HdN1,species
254247,Aquicella siphonis,species
421628,Ectothiorhodospira haloalkaliphila,species
1105105,Rickettsia rickettsii Arizona,genome
1561924,Kangiella profundi,species
1835254,Polynucleobacter duraquae,species
986106,Acidiferrobacter,genus
1281578,Acidiferrobacter sp. SPIII_3,species
2500548,Acetobacter oryzoeni,species
504,Kingella kingae,species
74829,Pseudomonas balearica,species
1123016,Pseudomonas balearica DSM 6083,genome
470137,Brucella suis ATCC 23445,genome
645,Aeromonas salmonicida,species
382245,Aeromonas salmonicida subsp. salmonicida A449,genome
1809055,Acinetobacter sp. DUT-2,species
1316932,Mannheimia haemolytica M42548,genome
1916293,Bdellovibrio sp. qaytius,species
46913,Devosia,genus
2083786,Devosia sp. I507,species
35795,Ehrlichia muris,species
1423892,Ehrlichia muris AS145,genome
202907,Collimonas,genus
279058,Collimonas arenae,species
358220,Acidovorax sp. KKS102,species
44,Melittangium,genus
83453,Melittangium boletus,species
1294270,Melittangium boletus DSM 14713,genome
880,Desulfovibrio salexigens,species
526222,Desulfovibrio salexigens DSM 2638,genome
866345,Helicobacter pylori F30,genome
290397,Anaeromyxobacter dehalogenans 2CP-C,genome
82985,Pragia fontium,species
51367,Salinivibrio costicola,species
2072590,Massilia armeniaca,species
228400,Histophilus somni 2336,genome
1649486,Rhizorhabdus,genus
1850238,Rhizorhabdus dicambivorans,species
183417,Proteus hauseri,species
1097466,Defluviimonas,genus
1335048,Defluviimonas alba,species
104087,Pseudomonas frederiksbergensis,species
2651974,Hydrogenophaga sp. BPS33,species
1866325,Sphingopyxis sp. MG,species
1432049,Rhizobium etli bv. phaseoli IE4803,genome
1048757,Candidatus Moranella,genus
1048758,Candidatus Moranella endobia,species
903503,Candidatus Moranella endobia PCIT,genome
637386,Yersinia pestis Z176003,genome
497725,Kosakonia oryzae,species
1367493,Pseudomonas aeruginosa PAO1-VE2,genome
292,Burkholderia cepacia,species
1009846,Burkholderia cepacia GG4,genome
156885,Thioflavicoccus,genus
80679,Thioflavicoccus mobilis,species
765912,Thioflavicoccus mobilis 8321,genome
2591633,Lysobacter alkalisoli,species
1231242,Ferrovibrio,genus
2594003,Ferrovibrio terrae,species
1249665,Burkholderia thailandensis E254,genome
265570,Sulfurovum,genus
206403,Sulfurovum lithotrophicum,species
53946,Octadecabacter arcticus,species
391616,Octadecabacter arcticus 238,genome
1543704,Niveispirillum,genus
1612173,Niveispirillum cyanobacteriorum,species
184917,Desulfovibrio magneticus,species
573370,Desulfovibrio magneticus RS-1,genome
1855875,Spiribacter roseus,species
2497879,Colwellia sp. Arc7-635,species
75105,Paraburkholderia caribensis,species
1323664,Paraburkholderia caribensis MBA4 (Burkholderia caribensis MBA4),genome
434922,Coxiella burnetii Dugway 5J108-111,genome
85072,Allochromatium,genus
1049,Allochromatium vinosum,species
572477,Allochromatium vinosum DSM 180,genome
2082188,Sphingobium sp. YG1,species
351746,Pseudomonas putida F1,genome
404589,Anaeromyxobacter sp. Fw109-5,species
263437,Wolbachia endosymbiont of Culex quinquefasciatus,species
570417,Wolbachia sp. wPip,genome
44012,Ferrimonas balearica,species
550540,Ferrimonas balearica DSM 9799,genome
1244528,Campylobacter fetus subsp. testudinum 03-427,genome
1987723,Cellvibrio sp. PSBB006,species
1412841,Anaplasma marginale Dawn,genome
90243,Oligella,genus
90245,Oligella urethralis,species
87883,Burkholderia multivorans,species
395019,Burkholderia multivorans ATCC 17616 (JGI),genome
985079,Burkholderia multivorans ATCC BAA-247,genome
1202539,Candidatus Carsonella ruddii HT,genome
1420885,Vibrio cholerae O1 El Tor MS6,genome
1325095,Bradyrhizobium guangzhouense,species
1404768,Bradyrhizobium amphicarpaeae,species
193,Azospirillum lipoferum,species
862719,Azospirillum lipoferum 4B,genome
1874317,Marinobacter salinus,species
1541743,Candidatus Ruthia,genus
386487,Candidatus Ruthia magnifica,species
413404,Candidatus Ruthia magnifica Cm,genome
267375,Pseudoalteromonas marina,species
1719125,Candidatus Riesia sp. GBBU,species
84159,Magnetospirillum magneticum,species
342108,Magnetospirillum magneticum AMB-1,genome
465,Tatlockia,genus
451,Tatlockia micdadei,species
1763827,Hankyongella,genus
1763828,Hankyongella ginsenosidimutans,species
2028343,Rhizobium sp. 11515TR,species
359408,Methylotenera mobilis,species
583345,Methylotenera mobilis JLW8,genome
554290,Salmonella enterica subsp. enterica serovar Paratyphi A AKU_12601,genome
742013,Delftia sp. Cs1-4,species
1236909,Wolbachia sp. wHa,genome
670307,Hyphomicrobium denitrificans 1NES1,genome
82541,Cupriavidus gilardii,species
1267562,Cupriavidus gilardii CR3,genome
48074,Microbulbifer hydrolyticus,species
260364,Shewanella marisflavi,species
550537,Salmonella enterica subsp. enterica serovar Enteritidis P125109,genome
1407056,Litorilituus,genus
718192,Litorilituus sediminis,species
507626,Halomonas chromatireducens,species
1581680,Candidatus Methylopumilus turicensis,species
866344,Helicobacter pylori F16,genome
199596,Methylocella silvestris,species
395965,Methylocella silvestris BL2,genome
337479,Rickettsia endosymbiont of Bemisia tabaci,species
1182263,Rickettsia sp. MEAM1,genome
261933,Pleomorphomonas,genus
1885025,Pleomorphomonas sp. SM30,species
1208320,Thalassolituus oleivorans R6-15,genome
57706,Citrobacter braakii,species
2680021,Ephemeroptericola,genus
2268024,Ephemeroptericola cinctiostellae,species
540747,Roseovarius indicus,species
1002672,Candidatus Pelagibacter sp. IMCC9063,species
70348,Acinetobacter dispersus,species
161398,Pseudoalteromonas phenolica,species
2282309,Leclercia sp. W17,species
372461,Buchnera aphidicola BCc,genome
265959,Komagataeibacter saccharivorans,species
216592,Escherichia coli O44:H18 042 (EAEC),genome
1795043,Burkholderia sp. PAMC 26561,species
290339,Cronobacter sakazakii ATCC BAA-894,genome
2558360,Neokomagataea sp. Ha5,species
539,Eikenella corrodens,species
405416,Acinetobacter baumannii ACICU,genome
1300255,Alteromonas mediterranea U4 (Alteromonas macleodii Ionian Sea U4),genome
34102,Sphaerotilus,genus
34103,Sphaerotilus natans,species
639200,Sphaerotilus natans subsp. sulfidivorans D-507,genome
222136,Helicobacter sp. MIT 01-6242,species
301,Pseudomonas oleovorans,species
1182590,Pseudomonas pseudoalcaligenes CECT 5344,genome
272560,Burkholderia pseudomallei K96243,genome
81479,Rhodoferax antarcticus,species
1366050,Ralstonia pickettii DTP0602,genome
1248915,Escherichia coli O145:H28 RM13516 (EHEC),genome
1094170,Klebsiella pneumoniae subsp. pneumoniae KPNIH10,genome
1273155,Thiohalobacter,genus
585455,Thiohalobacter thiocyanaticus,species
169427,Paraburkholderia terricola,species
564,Escherichia fergusonii,species
585054,Escherichia fergusonii ATCC 35469,genome
395960,Rhodopseudomonas palustris TIE-1,genome
208962,Escherichia albertii,species
1440052,Escherichia albertii KF1,genome
291331,Xanthomonas oryzae pv. oryzae KACC 10331,genome
1355477,Bradyrhizobium diazoefficiens,species
224911,Bradyrhizobium diazoefficiens USDA 110,genome
1327989,Serratia sp. FS14,species
2077147,Citrobacter freundii complex sp. CFNIH3,species
74109,Photobacterium profundum,species
298386,Photobacterium profundum SS9,genome
2066070,Mesorhizobium japonicum,species
266835,Mesorhizobium japonicum MAFF 303099,genome
636,Edwardsiella tarda,species
718251,Edwardsiella tarda FL6-60,genome
44742,Desulfovibrio fairfieldensis,species
1085647,Allofrancisella inopinata,species
568709,Salmonella enterica subsp. enterica serovar Typhimurium DT2,genome
1158459,Kosakonia sacchari,species
1235834,Kosakonia sacchari SP1,genome
1211776,Campylobacter jejuni subsp. jejuni NCTC 11168-BN148,genome
2497863,Janthinobacterium sp. 17J80-10,species
1250339,Burkholderia thailandensis MSMB59,genome
1082704,Lonsdalea britannica,species
1335483,Shimwellia,genus
563,Shimwellia blattae,species
630626,Shimwellia blattae DSM 4481 = NBRC 105725,genome
2036754,Chelatococcaceae,family
28209,Chelatococcus,genus
444444,Chelatococcus daeguensis,species
1636608,Aeromonas sp. ASNIH3,species
896,Desulfococcus,genus
181663,Desulfococcus oleovorans,species
96561,Desulfococcus oleovorans Hxd3,genome
645517,Altererythrobacter namhicola,species
2202149,Thermomonas sp. SY21,species
2153385,Lelliottia sp. WB101,species
2005262,Legionella endosymbiont of Polyplax serrata,species
754523,Rhizobium leguminosarum bv. trifolii WSM1689,genome
881260,Enterobacter bugandensis,species
2029986,Shewanella sp. WE21,species
400673,Legionella pneumophila Corby,genome
189834,Actinobacillus porcitonsillarum,species
92245,Thiomicrospira aerophila,species
717772,Thiomicrospira aerophila AL3,genome
1967781,Rhizobium esperanzae,species
1079922,Commensalibacter,genus
2070537,Commensalibacter sp. ESL0284,species
152480,Burkholderia ambifaria,species
398577,Burkholderia ambifaria MC40-6,genome
148447,Paraburkholderia phymatum,species
391038,Paraburkholderia phymatum STM815,genome
352450,Simplicispira,genus
2109915,Simplicispira suum,species
488729,Burkholderia metallica,species
325775,Coxiella endosymbiont of Amblyomma americanum,species
941322,Escherichia coli O25b:K100:H4-ST131 EC958 (UPEC),genome
1054034,Arcobacter cloacae,species
93221,Pandoraea pulmonicola,species
889738,Acinetobacter baumannii MDR-TJ,genome
190721,Ralstonia insidiosa,species
61652,Serratia rubidaea,species
1173064,Anaplasma phagocytophilum JM,genome
2527775,Polynucleobacter paneuropaeus,species
153948,Nitrosomonas sp. AL212,species
2479367,Buttiauxella sp. 3AFRM03,species
245876,Nitratireductor,genus
2599600,Nitratireductor sp. SY7,species
1808977,Candidatus Methylospira,genus
1808979,Candidatus Methylospira mobilis,species
1191175,Candidatus Vidania,genus
881286,Candidatus Vidania fulgoroideae,species
285091,Alcanivorax dieselolei,species
930169,Alcanivorax dieselolei B5,genome
884204,Burkholderia pseudomallei 1026b,genome
2715163,Acinetobacter sp. 185,species
407148,Campylobacter jejuni subsp. jejuni 81116,genome
205922,Pseudomonas fluorescens Pf0-1,genome
308754,Rhodovulum sp. MB263,species
824,Campylobacter gracilis,species
91914,Asaia,genus
91915,Asaia bogorensis,species
1231624,Asaia bogorensis NBRC 16594,genome
794846,Sinorhizobium sp. CCBAU 05631,species
1420012,Klebsiella pneumoniae 30660/NJST258_1,genome
28199,Arcobacter nitrofigilis,species
572480,Arcobacter nitrofigilis DSM 7299,genome
34,Myxococcus xanthus,species
246197,Myxococcus xanthus DK 1622,genome
1031536,Campylobacter lari subsp. concheus LMG 11760,genome
105219,Ralstonia mannitolilytica,species
866913,Salmonella enterica subsp. enterica serovar 4,genome
57320,Pseudodesulfovibrio profundus,species
1207075,Pseudomonas sp. UW4,species
1580596,Phaeobacter piscinae,species
2478912,Commensalibacter sp. AMU001,species
869727,Helicobacter pylori 908,genome
1035377,Yersinia pestis A1122,genome
1702325,Chelatococcus sp. CO-6,species
243160,Burkholderia mallei ATCC 23344,genome
339670,Burkholderia ambifaria AMMD,genome
293,Brevundimonas diminuta,species
1388751,Campylobacter subantarcticus LMG 24374,genome
1933912,Bartonella sp. Raccoon60,species
2042961,Campylobacter blaseri,species
2683599,Paraoceanicella,genus
2579971,Paraoceanicella profunda,species
115553,Halomonas sulfidaeris,species
1004788,Alteromonas macleodii English Channel 673,genome
1055528,Helicobacter pylori Puno120,genome
213113,Desulfurellales,order
117942,Desulfurellaceae,family
33001,Desulfurella,genus
33002,Desulfurella acetivorans,species
694431,Desulfurella acetivorans A63,genome
1009859,Buchnera aphidicola F009,genome
2136172,Halomonas sp. SF2003,species
169055,Nordella,genus
2712222,Nordella sp. HKS 07,species
1358410,Campylobacter coli 15-537360,genome
235559,Arsenophonus endosymbiont of Aleurodicus dispersus,species
106649,Acinetobacter guillouiae,species
32014,Iodobacter,genus
537,Iodobacter fluviatilis,species
93,Stella,genus
94,Stella humosa,species
1333851,Enterobacter hormaechei subsp. hoffmannii ECNIH3,genome
718271,Campylobacter jejuni subsp. jejuni S3,genome
1389192,Cupriavidus sp. USMAHM13,species
299261,Tateyamaria,genus
299262,Tateyamaria omphalii,species
1274814,Escherichia coli APEC O78 (APEC),genome
1321939,Helicobacter pylori UM037,genome
1654741,Bombella,genus
2676441,Bombella sp. ESL0368,species
400770,Devosia ginsengisoli,species
1542390,Francisella frigiditurris,species
267608,Ralstonia solanacearum GMI1000,genome
398527,Paraburkholderia phytofirmans PsJN (Burkholderia phytofirmans PsJN),genome
400667,Acinetobacter baumannii ATCC 17978,genome
1300254,Alteromonas mediterranea MED64 (Alteromonas macleodii Aegean Sea MED64),genome
363253,Lawsonia intracellularis PHE/MN1-00,genome
291112,Photorhabdus asymbiotica,species
199310,Escherichia coli O6:K2:H1 CFT073 (UPEC),genome
1385591,Burkholderia sp. BDU6,species
688354,Campylobacter fetus subsp. venerealis 84-112,genome
56448,Xanthomonas arboricola,species
43658,Pseudoalteromonas rubra,species
1105097,Rickettsia prowazekii Dachau,genome
387095,Maribius,genus
2587842,Maribius sp. THAF1,species
1763535,Hydrogenophaga crassostreae,species
29498,Vibrio tubiashii,species
1051646,Vibrio tubiashii ATCC 19109,genome
1891279,Thalassospira indica,species
2748098,Rhodobacteraceae bacterium RR4-56,species
721785,Acidovorax ebreus,species
535289,Acidovorax ebreus TPSY,genome
2492396,Kosakonia sp. CCTCC M2018092,species
56458,Xanthomonas sacchari,species
2005046,Stenotrophomonas sp. WZN-1,species
1055531,Helicobacter pylori Aklavik117,genome
309512,Dinoroseobacter,genus
215813,Dinoroseobacter shibae,species
398580,Dinoroseobacter shibae DFL 12 = DSM 16493,genome
192843,Rhodoferax ferrireducens,species
338969,Rhodoferax ferrireducens T118 (DSM 15236),genome
216597,Salmonella enterica subsp. enterica serovar Typhimurium SL1344,genome
1891094,Pandoraea fibrosis,species
1854493,Sulfurospirillum sp. ACSTCE,species
297246,Legionella pneumophila Paris (serogroup 1),genome
693970,Shewanella baltica OS117,genome
69539,Moritella yayanosii,species
983594,Burkholderia cepacia ATCC 25416 UCB 717,genome
2268087,Polaromonas sp. SP1,species
1176492,Burkholderia glumae LMG 2196 = ATCC 33617,genome
261164,Psychrobacter alimentarius,species
627344,Zymomonas mobilis subsp. mobilis ATCC 29191,genome
351671,Xenorhabdus doucetiae,species
498217,Edwardsiella tarda EIB202,genome
53413,Xanthomonas axonopodis,species
1304892,Xanthomonas axonopodis Xac29-1,genome
915,Nitrosomonas europaea,species
228410,Nitrosomonas europaea ATCC 19718,genome
255527,Saccharospirillaceae,family
1445504,Gynuella,genus
1445505,Gynuella sunshinyii,species
1445510,Gynuella sunshinyii YC6258,genome
1707785,Massilia sp. WG5,species
1412460,Salmonella enterica subsp. enterica serovar Enteritidis EC20090135,genome
665913,Mixta calida,species
2035710,Thioalkalibacteraceae,family
2035712,Guyparkeria,genus
47960,Guyparkeria halophila,species
357348,Burkholderia pseudomallei 1106a,genome
333965,Providencia vermicola,species
2588711,Rhodobacteraceae bacterium SM1903,species
1987580,Proteus columbae,species
587,Providencia rettgeri,species
488546,Campylobacter peloridis,species
1388753,Campylobacter peloridis LMG 23910,genome
43661,Shewanella benthica,species
591020,Shigella flexneri 2002017 (serotype Fxv),genome
726,Haemophilus haemolyticus,species
301105,Enterobacter hormaechei subsp. hormaechei 34983,genome
1054211,Sulfuritalea,genus
748811,Sulfuritalea hydrogenivorans,species
1223802,Sulfuritalea hydrogenivorans sk43H,genome
2027290,Providencia sp. WCHPHu000369,species
373384,Shigella flexneri 8401 (serotype 5b),genome
359336,Castellaniella,genus
75697,Castellaniella defragrans,species
1437824,Castellaniella defragrans 65Phen,genome
101571,Burkholderia ubonensis,species
1249668,Burkholderia ubonensis MSMB22,genome
1163740,Helicobacter pylori Shi112,genome
1218933,Pectobacterium carotovorum subsp. carotovorum PCC21,genome
1891098,Brucella sp. 2002734562,species
1105109,Rickettsia slovaca D-CWPP,genome
599651,Bermanella,genus
207949,Bermanella marisrubri,species
80867,Acidovorax avenae,species
643561,Acidovorax avenae subsp. avenae ATCC 19860,genome
104623,Serratia sp. ATCC 39006,species
2004661,Hyphobacterium,genus
2749086,Hyphobacterium sp. CCMP332,species
20,Phenylobacterium,genus
2201350,Phenylobacterium sp. HYN0004,species
556287,Candidatus Liberibacter solanacearum,species
658172,Candidatus Liberibacter solanacearum CLso-ZC1,genome
216895,Vibrio vulnificus CMCP6,genome
1904441,Rhodobacteraceae bacterium,species
2493668,Mesorhizobium sp. M9A.F.Ca.ET.002.03.1.2,species
1433402,Glycocaulis,genus
1434191,Glycocaulis alkaliphilus,species
137722,Azospirillum sp. B510,genome
691,Vibrio natriegens,species
1219067,Vibrio natriegens NBRC 15636 = ATCC 14048 = DSM 759,genome
34020,Candidatus Liberibacter africanus,species
1277257,Candidatus Liberibacter africanus PTSAPSY,genome
2066490,Emcibacterales,order
2066491,Emcibacteraceae,family
1602338,Emcibacter,genus
2043170,Emcibacter congregatus,species
1335916,Escherichia coli LY180,genome
40222,Methylophaga,genus
754476,Methylophaga nitratireducenticrescens,species
76758,Pseudomonas orientalis,species
34004,Paracoccus aminovorans,species
2594005,Thalassotalea sp. PS06,species
2698682,Lysobacter oculi,species
1914449,Rugosibacter,genus
1565605,Rugosibacter aromaticivorans,species
447217,Anaeromyxobacter sp. K,species
1742974,Pyruvatibacter,genus
1712261,Pyruvatibacter mobilis,species
370038,Desulfovibrio marinus,species
573737,Pandoraea oxalativorans,species
2109558,Halobacteriovorax sp. BALOs_7,species
107637,Methylomonas sp. LW13,species
376619,Francisella tularensis subsp. holarctica LVS (Live Vaccine Strain),genome
735,Haemophilus parahaemolyticus,species
1848766,Campylobacter ornithocola,species
409438,Escherichia coli O152:H28 SE11 (commensal strain),genome
191026,Desulfovibrio hydrothermalis,species
1121451,Desulfovibrio hydrothermalis AM13 = DSM 14728,genome
316385,Escherichia coli K-12 DH10B,genome
1249651,Ehrlichia chaffeensis Heartland,genome
990315,Xanthomonas campestris pv. raphani 756C,genome
2282124,Stenotrophomonas sp. ASS1,species
1911577,Oryzomicrobium,genus
1735038,Oryzomicrobium terrae,species
1891787,Roseobacter ponti,species
137545,Serratia quinivorans,species
1004786,Alteromonas mediterranea DE1 (Alteromonas macleodii AltDE1),genome
2587854,Labrenzia sp. THAF35,species
169176,Novosphingobium tardaugens,species
1219035,Novosphingobium tardaugens NBRC 16725,genome
2508307,Leisingera sp. NJS204,species
1407647,Aggregatibacter actinomycetemcomitans NUM4039,genome
293089,Martelella mediterranea,species
1122214,Martelella mediterranea DSM 17316 MACL11,genome
306263,Campylobacter lari RM2100,genome
1125847,Rhizobium sp. NT-26,species
38323,Bartonella henselae,species
283166,Bartonella henselae Houston-1,genome
1867846,Legionella clemsonensis,species
1357994,Campylobacter jejuni subsp. jejuni 00-2425,genome
101534,Candidatus Blochmannia pennsylvanicus,species
291272,Candidatus Blochmannia pennsylvanicus BPEN,genome
1105099,Rickettsia prowazekii RpGvF24,genome
1249661,Burkholderia thailandensis MSMB121,genome
254945,Ehrlichia ruminantium Welgevonden (France),genome
2100208,Caedimonadaceae,family
2100211,Candidatus Paracaedimonas,genus
244581,Candidatus Paracaedimonas acanthamoebae,species
1273132,Liberibacter crescens,species
1215343,Liberibacter crescens BT-1,genome
655817,Escherichia coli ABU 83972,genome
2018305,Shewanella bicestrii,species
76517,Campylobacter hominis,species
360107,Campylobacter hominis ATCC BAA-381,genome
994696,Candidatus Kinetoplastibacterium oncopeltii,species
1208920,Candidatus Kinetoplastibacterium oncopeltii TCC290E,genome
1538553,Methylomonas denitrificans,species
681157,Phaeobacter sp. LSS9,species
741091,Rahnella sp. Y9602,species
588932,Brevundimonas naejangsanensis,species
38313,Shewanella algae,species
1327635,Sphingomonas sp. Cra20,species
1906657,Candidatus Doolittlea,genus
1778262,Candidatus Doolittlea endobia,species
1055527,Helicobacter pylori ELS37,genome
2654982,Paraburkholderia sp. CNPSo 3155,species
757425,Campylobacter jejuni subsp. jejuni ICDCCJ07001,genome
651,Aeromonas media,species
1208104,Aeromonas media WS,genome
1609958,Confluentimicrobium,genus
1609966,Confluentimicrobium sp. EMB200-NS6,species
1082930,Pelagibacterium,genus
531813,Pelagibacterium halotolerans,species
1082931,Pelagibacterium halotolerans B2,genome
1279031,Agrobacterium sp. 33MFTa1.1,species
941967,Brucella melitensis M28,genome
83564,Desulfosarcina ovata,species
885957,Desulfosarcina ovata subsp. sediminis 28bB2T,genome
509173,Acinetobacter baumannii AYE,genome
447467,Simiduia,genus
447471,Simiduia agarivorans,species
1117647,Simiduia agarivorans SA1 = DSM 21679,genome
1408272,Pseudomonas aeruginosa LES431,genome
948519,Aeromonas rivipollensis,species
40214,Acinetobacter johnsonii,species
1242245,Acinetobacter johnsonii XBB1,genome
1308548,Xanthomonas citri subsp. citri UI6,genome
901,Desulfovibrio piger,species
85963,Helicobacter pylori J99,genome
1344552,Noviherbaspirillum,genus
2601898,Noviherbaspirillum sp. UKPF54,species
1909699,Desulfobulbus oligotrophicus,species
1096996,Acinetobacter baumannii BJAB0715,genome
35814,Bordetella holmesii,species
1247649,Bordetella holmesii ATCC 51541,genome
557600,Acinetobacter baumannii AB307-0294,genome
1189310,Myxococcus macrosporus DSM 14697,genome
80869,Acidovorax citrulli,species
397945,Acidovorax citrulli AAC00-1,genome
1199191,Legionella pneumophila subsp. pneumophila Thunder Bay,genome
484022,Francisella philomiragia subsp. philomiragia ATCC 25017,genome
1547445,Francisella sp. FSC1006,species
36746,Pseudomonas cichorii,species
1441629,Pseudomonas cichorii JBC1,genome
349215,Micavibrio aeruginosavorus EPB,genome
399742,Enterobacter sp. 638,species
634453,Acetobacter pasteurianus IFO 3283-03,genome
1234603,Candidatus Moranella endobia PCVAL,genome
33992,Rickettsia rhipicephali,species
1105113,Rickettsia rhipicephali 3-7-female6-CWPP,genome
1412462,Salmonella enterica subsp. enterica serovar Enteritidis EC20090531,genome
2021862,Labrenzia sp. VG12,species
35806,Rhodovulum sulfidophilum,species
173366,Methylocystis rosea,species
229193,Yersinia pestis 91001 (biovar Microtus),genome
51049,Actinobacillus indolicus,species
1524213,Vulgatibacteraceae,family
1524214,Vulgatibacter,genus
1391653,Vulgatibacter incomptus,species
684950,Helicobacter pylori 52,genome
698936,Sinorhizobium meliloti BL225C,genome
70863,Shewanella oneidensis,species
211586,Shewanella oneidensis MR-1,genome
1906660,Candidatus Mikella,genus
1778264,Candidatus Mikella endobia,species
1546149,Diaphorobacter polyhydroxybutyrativorans,species
51288,Kluyvera ascorbata,species
56453,Xanthomonas cucurbitae,species
28229,Colwellia psychrerythraea,species
167879,Colwellia psychrerythraea 34H,genome
227377,Coxiella burnetii RSA 493,genome
912,Nitrobacter hamburgensis,species
323097,Nitrobacter hamburgensis X14,genome
1202538,Candidatus Carsonella ruddii HC,genome
220622,Sulfurospirillum sp. JPD-1,species
1208658,Bordetella bronchiseptica MO149,genome
39765,Hydrogenovibrio crunogenus,species
317025,Hydrogenovibrio crunogenus XCL-2 (Thiomicrospira crunogena XCL-2),genome
1208308,Vibrio neocaledonicus,species
2259647,Raoultella sp. X13,species
1897729,Halomonas aestuarii,species
495,Neisseria elongata,species
546263,Neisseria elongata subsp. glycolytica ATCC 29315,genome
76869,Pseudomonas putida GB-1,genome
869,Dichelobacter,genus
870,Dichelobacter nodosus,species
246195,Dichelobacter nodosus VCS1703A,genome
537457,Actinobacillus pleuropneumoniae AP76 (serotype 7),genome
296591,Polaromonas sp. JS666,species
1352354,Pseudomonas aeruginosa PAO581,genome
891974,Plautia stali symbiont,species
935297,Vibrio cholerae O1 LMA3984-4,genome
1404864,Bradyrhizobium sp. 58S1,species
216596,Rhizobium leguminosarum bv. viciae 3841,genome
1347340,Campylobacter jejuni 4031,genome
63,Vitreoscilla filiformis,species
86185,Psychrobacter sp. FME2,species
1538158,Rhizobium acidisoli,species
96,Gallionella,genus
370405,Gallionella capsiferriformans,species
395494,Gallionella capsiferriformans ES-2,genome
146937,Azospira,genus
146939,Dechlorosoma suillum,species
640081,Azospira oryzae PS (Dechlorosoma suillum PS),genome
1904463,Arcobacter lekithochrous,species
41899,Burkholderia plantarii,species
682634,Serratia plymuthica 4Rx13,genome
846,Oxalobacter,genus
847,Oxalobacter formigenes,species
65553,Sulfurospirillum deleyianum,species
525898,Sulfurospirillum deleyianum DSM 6946,genome
1458426,Serpentinomonas mccroryi,species
1429044,Vibrio parahaemolyticus UCM-V493,genome
1202536,Candidatus Carsonella ruddii CE,genome
1509243,Candidatus Nucleicultrix,genus
1509244,Candidatus Nucleicultrix amoebiphila,species
1414854,Candidatus Nucleicultrix amoebiphila FS5,genome
655351,Cohaesibacteraceae,family
1406135,Breoghania,genus
2304600,Breoghania sp. L-A4,species
985081,Helicobacter pylori 2017,genome
416269,Actinobacillus pleuropneumoniae L20 (serotype 5b),genome
827,Campylobacter ureolyticus,species
1032069,Campylobacter ureolyticus RIGS 9880,genome
